,country,iso_code,date,daily_vaccinations,people_vaccinated,people_vaccinated_per_hundred,vaccines
15670,Latvia,LVA,2020-12-27,72.0,606.0,0.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
6165,Costa Rica,CRI,2020-12-27,240.0,2455.0,0.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
5605,China,CHN,2020-12-27,187500.0,622000000.0,43.21,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
10462,Germany,DEU,2020-12-27,,24083.0,0.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
16500,Lithuania,LTU,2020-12-27,,2454.0,0.09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
30055,United States,USA,2020-12-27,211379.0,2127143.0,0.64,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
16299,Liechtenstein,LIE,2020-12-27,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech"
7359,Denmark,DNK,2020-12-27,889.0,6224.0,0.11,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
1621,Austria,AUT,2020-12-27,,747.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
14057,Italy,ITA,2020-12-27,,7222.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23285,Romania,ROU,2020-12-27,,965.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
7060,Czechia,CZE,2020-12-27,,1258.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23082,Qatar,QAT,2020-12-27,1351.0,100000.0,3.47,"Moderna, Pfizer/BioNTech"
30826,Wales,OWID_WLS,2020-12-27,1785.0,36551.0,1.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
8453,England,OWID_ENG,2020-12-27,38066.0,836271.0,1.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
13854,Israel,ISR,2020-12-27,54436.0,388485.0,4.49,"Moderna, Pfizer/BioNTech"
5102,Cayman Islands,CYM,2020-12-27,275.0,7811.0,11.89,"Oxford/AstraZeneca, Pfizer/BioNTech"
8775,Estonia,EST,2020-12-27,,191.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
22874,Portugal,PRT,2020-12-27,,4963.0,0.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
26150,Slovenia,SVN,2020-12-27,,6166.0,0.3,"Oxford/AstraZeneca, Pfizer/BioNTech"
18091,Mexico,MEX,2020-12-27,1300.0,6824.0,0.01,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
27566,Sweden,SWE,2020-12-27,,2422.0,0.02,"Oxford/AstraZeneca, Pfizer/BioNTech"
9739,France,FRA,2020-12-27,,22.0,0.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
27773,Switzerland,CHE,2020-12-27,225.0,438154.0,5.06,"Moderna, Pfizer/BioNTech"
24879,Scotland,OWID_SCT,2020-12-27,4956.0,95430.0,1.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21059,Northern Ireland,OWID_NIR,2020-12-27,2135.0,31016.0,1.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
5392,Chile,CHL,2020-12-27,2744.0,8651.0,0.05,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
21286,Norway,NOR,2020-12-27,6.0,48.0,0.0,"Moderna, Pfizer/BioNTech"
23499,Russia,RUS,2020-12-27,49531.0,800000.0,0.55,"EpiVacCorona, Sputnik V"
2130,Bahrain,BHR,2020-12-27,3662.0,53614.0,3.15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
26151,Slovenia,SVN,2020-12-28,1636.0,7802.0,0.38,"Oxford/AstraZeneca, Pfizer/BioNTech"
21060,Northern Ireland,OWID_NIR,2020-12-28,2028.0,40685.0,2.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
8454,England,OWID_ENG,2020-12-28,30188.0,845330.0,1.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
15671,Latvia,LVA,2020-12-28,86.0,606.0,0.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23500,Russia,RUS,2020-12-28,58765.0,800000.0,0.55,"EpiVacCorona, Sputnik V"
24880,Scotland,OWID_SCT,2020-12-28,3840.0,97157.0,1.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
22672,Poland,POL,2020-12-28,,2000.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
8776,Estonia,EST,2020-12-28,318.0,509.0,0.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2652,Belarus,BLR,2020-12-28,,0.0,0.0,"Sinopharm/Beijing, Sputnik V"
22875,Portugal,PRT,2020-12-28,2791.0,7754.0,0.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
13855,Israel,ISR,2020-12-28,70139.0,523292.0,6.05,"Moderna, Pfizer/BioNTech"
6166,Costa Rica,CRI,2020-12-28,240.0,2455.0,0.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
10463,Germany,DEU,2020-12-28,17881.0,41825.0,0.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
14058,Italy,ITA,2020-12-28,1434.0,8656.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21487,Oman,OMN,2020-12-28,,1717.0,0.03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2820,Belgium,BEL,2020-12-28,,304.0,0.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1622,Austria,AUT,2020-12-28,1317.0,2063.0,0.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
7360,Denmark,DNK,2020-12-28,1173.0,8214.0,0.14,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
9740,France,FRA,2020-12-28,82.0,104.0,0.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
12428,Hungary,HUN,2020-12-28,,129689.0,1.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
27567,Sweden,SWE,2020-12-28,1961.0,16148.0,0.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
15251,Kuwait,KWT,2020-12-28,,137000.0,3.21,Pfizer/BioNTech
7061,Czechia,CZE,2020-12-28,2299.0,3557.0,0.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21287,Norway,NOR,2020-12-28,93.0,662.0,0.01,"Moderna, Pfizer/BioNTech"
27774,Switzerland,CHE,2020-12-28,458.0,438154.0,5.06,"Moderna, Pfizer/BioNTech"
23286,Romania,ROU,2020-12-28,1101.0,2066.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23083,Qatar,QAT,2020-12-28,1351.0,100000.0,3.47,"Moderna, Pfizer/BioNTech"
16300,Liechtenstein,LIE,2020-12-28,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech"
10984,Greece,GRC,2020-12-28,,447.0,0.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
30056,United States,USA,2020-12-28,216147.0,2127143.0,0.64,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
29847,United Kingdom,GBR,2020-12-28,48042.0,1380430.0,2.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
5606,China,CHN,2020-12-28,187500.0,622000000.0,43.21,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
4781,Canada,CAN,2020-12-28,5512.0,59449.0,0.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
5393,Chile,CHL,2020-12-28,2058.0,8651.0,0.05,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
5103,Cayman Islands,CYM,2020-12-28,275.0,7811.0,11.89,"Oxford/AstraZeneca, Pfizer/BioNTech"
16501,Lithuania,LTU,2020-12-28,2757.0,5211.0,0.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2131,Bahrain,BHR,2020-12-28,3210.0,55014.0,3.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
18092,Mexico,MEX,2020-12-28,1664.0,9579.0,0.01,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
30827,Wales,OWID_WLS,2020-12-28,1820.0,50756.0,1.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
24881,Scotland,OWID_SCT,2020-12-29,3242.0,104721.0,1.92,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
27775,Switzerland,CHE,2020-12-29,633.0,438154.0,5.06,"Moderna, Pfizer/BioNTech"
15672,Latvia,LVA,2020-12-29,210.0,1480.0,0.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
8777,Estonia,EST,2020-12-29,342.0,876.0,0.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
30828,Wales,OWID_WLS,2020-12-29,1855.0,50756.0,1.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
26152,Slovenia,SVN,2020-12-29,1478.0,9121.0,0.44,"Oxford/AstraZeneca, Pfizer/BioNTech"
7361,Denmark,DNK,2020-12-29,2410.0,16872.0,0.29,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
10464,Germany,DEU,2020-12-29,33918.0,91075.0,0.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4273,Bulgaria,BGR,2020-12-29,,1719.0,0.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21061,Northern Ireland,OWID_NIR,2020-12-29,1920.0,40685.0,2.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2821,Belgium,BEL,2020-12-29,17.0,321.0,0.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23287,Romania,ROU,2020-12-29,906.0,2778.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
8455,England,OWID_ENG,2020-12-29,24423.0,892012.0,1.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21488,Oman,OMN,2020-12-29,1646.0,3363.0,0.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
5394,Chile,CHL,2020-12-29,1646.0,8651.0,0.05,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
21288,Norway,NOR,2020-12-29,246.0,1741.0,0.03,"Moderna, Pfizer/BioNTech"
23501,Russia,RUS,2020-12-29,68000.0,800000.0,0.55,"EpiVacCorona, Sputnik V"
6167,Costa Rica,CRI,2020-12-29,240.0,2455.0,0.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
23084,Qatar,QAT,2020-12-29,1351.0,100000.0,3.47,"Moderna, Pfizer/BioNTech"
2132,Bahrain,BHR,2020-12-29,2846.0,56041.0,3.29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
1623,Austria,AUT,2020-12-29,1474.0,3693.0,0.04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4782,Canada,CAN,2020-12-29,6266.0,70463.0,0.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
18093,Mexico,MEX,2020-12-29,3121.0,18529.0,0.01,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
2653,Belarus,BLR,2020-12-29,403.0,20944.0,0.22,"Sinopharm/Beijing, Sputnik V"
9741,France,FRA,2020-12-29,96.0,213.0,0.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
22673,Poland,POL,2020-12-29,4300.0,6300.0,0.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
15252,Kuwait,KWT,2020-12-29,1121.0,137000.0,3.21,Pfizer/BioNTech
10985,Greece,GRC,2020-12-29,630.0,1077.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
27568,Sweden,SWE,2020-12-29,1961.0,16148.0,0.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
16301,Liechtenstein,LIE,2020-12-29,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech"
5607,China,CHN,2020-12-29,187500.0,622000000.0,43.21,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
29848,United Kingdom,GBR,2020-12-29,48972.0,1380430.0,2.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
16502,Lithuania,LTU,2020-12-29,2866.0,8185.0,0.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
7062,Czechia,CZE,2020-12-29,2876.0,7010.0,0.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
14059,Italy,ITA,2020-12-29,1226.0,9675.0,0.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
5104,Cayman Islands,CYM,2020-12-29,275.0,7811.0,11.89,"Oxford/AstraZeneca, Pfizer/BioNTech"
1054,Argentina,ARG,2020-12-29,,243539.0,0.54,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
12429,Hungary,HUN,2020-12-29,6202.0,129689.0,1.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
22876,Portugal,PRT,2020-12-29,7702.0,20368.0,0.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
13856,Israel,ISR,2020-12-29,86045.0,679244.0,7.85,"Moderna, Pfizer/BioNTech"
30057,United States,USA,2020-12-29,235685.0,2794588.0,0.84,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
9742,France,FRA,2020-12-30,106.0,341.0,0.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23288,Romania,ROU,2020-12-30,1567.0,5666.0,0.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
22674,Poland,POL,2020-12-30,17150.0,36300.0,0.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
5608,China,CHN,2020-12-30,187500.0,622000000.0,43.21,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
23085,Qatar,QAT,2020-12-30,1351.0,100000.0,3.47,"Moderna, Pfizer/BioNTech"
13857,Israel,ISR,2020-12-30,98887.0,831971.0,9.61,"Moderna, Pfizer/BioNTech"
26153,Slovenia,SVN,2020-12-30,1116.0,9515.0,0.46,"Oxford/AstraZeneca, Pfizer/BioNTech"
2654,Belarus,BLR,2020-12-30,403.0,20944.0,0.22,"Sinopharm/Beijing, Sputnik V"
4274,Bulgaria,BGR,2020-12-30,2889.0,4608.0,0.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
5395,Chile,CHL,2020-12-30,1372.0,8651.0,0.05,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
5105,Cayman Islands,CYM,2020-12-30,275.0,7811.0,11.89,"Oxford/AstraZeneca, Pfizer/BioNTech"
2133,Bahrain,BHR,2020-12-30,2622.0,57317.0,3.37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
8778,Estonia,EST,2020-12-30,566.0,1890.0,0.14,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
10465,Germany,DEU,2020-12-30,43753.0,154376.0,0.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
8456,England,OWID_ENG,2020-12-30,28549.0,1001636.0,1.78,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21062,Northern Ireland,OWID_NIR,2020-12-30,1812.0,40685.0,2.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
6501,Croatia,HRV,2020-12-30,,7864.0,0.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
18428,Monaco,MCO,2020-12-30,,8449.0,21.53,Pfizer/BioNTech
15253,Kuwait,KWT,2020-12-30,1121.0,137000.0,3.21,Pfizer/BioNTech
10986,Greece,GRC,2020-12-30,638.0,1722.0,0.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
27569,Sweden,SWE,2020-12-30,1961.0,16148.0,0.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
16302,Liechtenstein,LIE,2020-12-30,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech"
29849,United Kingdom,GBR,2020-12-30,49902.0,1380430.0,2.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
7063,Czechia,CZE,2020-12-30,3078.0,10492.0,0.1,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
22877,Portugal,PRT,2020-12-30,8527.0,30543.0,0.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1055,Argentina,ARG,2020-12-30,15656.0,243539.0,0.54,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
12430,Hungary,HUN,2020-12-30,6202.0,129689.0,1.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
1624,Austria,AUT,2020-12-30,1438.0,5060.0,0.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
30058,United States,USA,2020-12-30,255223.0,2794588.0,0.84,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
12619,Iceland,ISL,2020-12-30,,4875.0,1.43,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
14060,Italy,ITA,2020-12-30,2397.0,14412.0,0.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2822,Belgium,BEL,2020-12-30,253.0,810.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4783,Canada,CAN,2020-12-30,7008.0,84142.0,0.22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
16503,Lithuania,LTU,2020-12-30,2421.0,9717.0,0.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
27776,Switzerland,CHE,2020-12-30,810.0,438154.0,5.06,"Moderna, Pfizer/BioNTech"
24882,Scotland,OWID_SCT,2020-12-30,2897.0,112411.0,2.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
7362,Denmark,DNK,2020-12-30,3991.0,27948.0,0.48,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
15673,Latvia,LVA,2020-12-30,310.0,2276.0,0.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
30829,Wales,OWID_WLS,2020-12-30,1890.0,50756.0,1.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
16703,Luxembourg,LUX,2020-12-30,,1200.0,0.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
18094,Mexico,MEX,2020-12-30,3679.0,24998.0,0.02,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
21289,Norway,NOR,2020-12-30,310.0,2190.0,0.04,"Moderna, Pfizer/BioNTech"
23502,Russia,RUS,2020-12-30,68000.0,800000.0,0.55,"EpiVacCorona, Sputnik V"
6168,Costa Rica,CRI,2020-12-30,240.0,2455.0,0.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
21489,Oman,OMN,2020-12-30,1663.0,5043.0,0.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
22878,Portugal,PRT,2020-12-31,6946.0,32749.0,0.32,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21063,Northern Ireland,OWID_NIR,2020-12-31,1704.0,40685.0,2.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
8779,Estonia,EST,2020-12-31,571.0,2476.0,0.19,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4275,Bulgaria,BGR,2020-12-31,1477.0,4739.0,0.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21490,Oman,OMN,2020-12-31,1600.0,6516.0,0.13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
5106,Cayman Islands,CYM,2020-12-31,275.0,7811.0,11.89,"Oxford/AstraZeneca, Pfizer/BioNTech"
15254,Kuwait,KWT,2020-12-31,1121.0,137000.0,3.21,Pfizer/BioNTech
27570,Sweden,SWE,2020-12-31,1961.0,16148.0,0.16,"Oxford/AstraZeneca, Pfizer/BioNTech"
7064,Czechia,CZE,2020-12-31,2635.0,11797.0,0.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1625,Austria,AUT,2020-12-31,1081.0,5071.0,0.06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
18095,Mexico,MEX,2020-12-31,3695.0,43960.0,0.03,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
30059,United States,USA,2020-12-31,278776.0,4225756.0,1.26,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
27777,Switzerland,CHE,2020-12-31,808.0,438154.0,5.06,"Moderna, Pfizer/BioNTech"
7363,Denmark,DNK,2020-12-31,4834.0,33846.0,0.58,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
2823,Belgium,BEL,2020-12-31,174.0,825.0,0.01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
21290,Norway,NOR,2020-12-31,320.0,2270.0,0.04,"Moderna, Pfizer/BioNTech"
13470,Ireland,IRL,2020-12-31,,147700.0,2.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
16704,Luxembourg,LUX,2020-12-31,62.0,1943.0,0.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
14061,Italy,ITA,2020-12-31,8167.0,39889.0,0.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
13858,Israel,ISR,2020-12-31,111008.0,990152.0,11.44,"Moderna, Pfizer/BioNTech"
5396,Chile,CHL,2020-12-31,1176.0,8651.0,0.05,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
26154,Slovenia,SVN,2020-12-31,1299.0,11363.0,0.55,"Oxford/AstraZeneca, Pfizer/BioNTech"
8457,England,OWID_ENG,2020-12-31,37460.0,1091564.0,1.94,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
22675,Poland,POL,2020-12-31,15200.0,47600.0,0.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9540,Finland,FIN,2020-12-31,,106098.0,1.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
5609,China,CHN,2020-12-31,187500.0,622000000.0,43.21,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
1056,Argentina,ARG,2020-12-31,15656.0,243539.0,0.54,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
23086,Qatar,QAT,2020-12-31,1351.0,100000.0,3.47,"Moderna, Pfizer/BioNTech"
12620,Iceland,ISL,2020-12-31,63.0,5725.0,1.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2655,Belarus,BLR,2020-12-31,403.0,20944.0,0.22,"Sinopharm/Beijing, Sputnik V"
12431,Hungary,HUN,2020-12-31,6202.0,129689.0,1.34,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
9743,France,FRA,2020-12-31,102.0,431.0,0.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23289,Romania,ROU,2020-12-31,2331.0,10289.0,0.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2134,Bahrain,BHR,2020-12-31,1225.0,58643.0,3.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
6169,Costa Rica,CRI,2020-12-31,240.0,2455.0,0.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
4784,Canada,CAN,2020-12-31,7455.0,97582.0,0.26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
30830,Wales,OWID_WLS,2020-12-31,1925.0,50756.0,1.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
16504,Lithuania,LTU,2020-12-31,1822.0,9742.0,0.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
15674,Latvia,LVA,2020-12-31,296.0,2279.0,0.12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23503,Russia,RUS,2020-12-31,68000.0,800000.0,0.55,"EpiVacCorona, Sputnik V"
16303,Liechtenstein,LIE,2020-12-31,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech"
10987,Greece,GRC,2020-12-31,631.0,2339.0,0.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
24883,Scotland,OWID_SCT,2020-12-31,3096.0,116613.0,2.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
18429,Monaco,MCO,2020-12-31,126.0,8449.0,21.53,Pfizer/BioNTech
10466,Germany,DEU,2020-12-31,45240.0,203986.0,0.24,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
29850,United Kingdom,GBR,2020-12-31,50832.0,1380430.0,2.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
6502,Croatia,HRV,2020-12-31,1105.0,12285.0,0.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
6170,Costa Rica,CRI,2021-01-01,240.0,2455.0,0.05,"Oxford/AstraZeneca, Pfizer/BioNTech"
9541,Finland,FIN,2021-01-01,459.0,106098.0,1.91,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
14062,Italy,ITA,2021-01-01,8747.0,50959.0,0.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
23504,Russia,RUS,2021-01-01,68000.0,800000.0,0.55,"EpiVacCorona, Sputnik V"
16705,Luxembourg,LUX,2021-01-01,62.0,1943.0,0.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
13859,Israel,ISR,2021-01-01,115692.0,1061385.0,12.26,"Moderna, Pfizer/BioNTech"
10467,Germany,DEU,2021-01-01,41260.0,229318.0,0.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
26155,Slovenia,SVN,2021-01-01,1070.0,11514.0,0.55,"Oxford/AstraZeneca, Pfizer/BioNTech"
16304,Liechtenstein,LIE,2021-01-01,0.0,0.0,0.0,"Moderna, Pfizer/BioNTech"
